Date Time,WaterFlow,,,
42300,23.3695993695482,,,
42300,28.002880634854,,,
42300,23.0658947865484,,,
42300,29.9728092307638,,,
42300,5.99795315872227,,,
42300,15.935222578465,,,
42300,26.6173303418202,,,
42300,33.282899655889,,,
42300,12.426691575101,,,
42300,21.8334936238113,,,
42300,8.48364668949971,,,
42300,29.3369012575767,,,
42300,19.8091457242972,,,
42300,31.0197439401775,,,
42300,18.3399624651749,,,
42300,16.8885268156998,,,
42300,13.6643124285464,,,
42300,17.3000738725561,,,
42300,23.2609839351772,,,
42300,8.15249630853636,,,
42300,19.8756277791356,,,
42300,32.8864988942409,,,
42300,22.2603644393994,,,
42300,5.77836884705413,,,
42300,32.5455566897859,,,
42300,30.6877441277999,,,
42300,29.0809066183293,,,
42300,30.0477844821576,,,
42300,5.75245581053139,,,
42300,30.4141621595266,,,
42300,26.1757160466797,,,
42300,27.1553066411061,,,
42300,13.6059428921459,,,
42300,11.184568391502,,,
42300,20.3830573486909,,,
42300,13.405331121503,,,
42300,14.4610914444517,,,
42300,27.2346713184133,,,
42300,9.08949772483078,,,
42300,29.1623844387022,,,
42300,24.1232141249223,,,
42300,6.207443293013,,,
42300,27.6669227106908,,,
42300,29.7818980419363,,,
42300,19.0354628479175,,,
42300,14.5390547140593,,,
42300,16.3048286763534,,,
42300,9.08959963015093,,,
42300,24.1604782890718,,,
42300,33.0134363128534,,,
42301,14.9247575870736,,,
42301,20.6884663545152,,,
42301,25.3963058528891,,,
42301,21.6618002863848,,,
42301,23.2140933876848,,,
42301,3.81118893807338,,,
42301,37.3000561588,,,
42301,26.4685004715913,,,
42301,30.5322298292255,,,
42301,10.9108862594819,,,
42301,31.5345571099023,,,
42301,13.5525253191426,,,
42301,27.4857923464348,,,
42301,19.1367873766585,,,
42301,26.3712152659676,,,
42301,17.6237574396745,,,
42301,26.7045836941756,,,
42301,36.172464859979,,,
42301,24.1530538038395,,,
42301,27.5109168786686,,,
42301,34.6427278521619,,,
42301,16.1446072218435,,,
42301,18.2108566667525,,,
42301,7.48597732573192,,,
42301,14.8215544223004,,,
42301,15.4463367596914,,,
42301,21.0848919359109,,,
42301,32.985345676427,,,
42301,13.2702444903416,,,
42301,15.5317141582238,,,
42301,22.6788738219553,,,
42301,19.4046051843983,,,
42301,23.9967450498246,,,
42301,18.409485092762,,,
42301,21.7493918392334,,,
42301,25.759675069513,,,
42301,20.2258689325298,,,
42301,16.5239790103111,,,
42301,9.32812367234868,,,
42301,30.1860208743307,,,
42301,15.0925127057655,,,
42301,16.5767994099427,,,
42301,20.8019563034951,,,
42301,33.2204343489078,,,
42301,3.4689863002225,,,
42301,24.9802535508394,,,
42301,14.8990844685688,,,
42301,18.8827101537168,,,
42301,14.917665639893,,,
42301,14.6113565107646,,,
42301,8.2917812954641,,,
42301,32.2248586449367,,,
42301,12.1160399400924,,,
42301,3.54022906204661,,,
42301,29.9550015973743,,,
42301,10.6854791139559,,,
42301,4.33385895955284,,,
42301,31.9067316279151,,,
42301,19.8585551269246,,,
42301,27.8236416191838,,,
42301,30.2432041851209,,,
42301,27.2248787871165,,,
42301,17.3596299419033,,,
42301,23.1146357509978,,,
42301,17.9686158184578,,,
42301,18.7975413621361,,,
42301,15.5434720875673,,,
42301,21.2896984394753,,,
42301,14.3681936903375,,,
42301,37.5291079888,,,
42301,22.4038612397053,,,
42301,29.8257190711732,,,
42301,28.8570147346921,,,
42301,31.6555587345373,,,
42301,20.618726868458,,,
42301,19.8953068587468,,,
42301,17.6671980981304,,,
42301,19.6045477811185,,,
42301,13.2923344661707,,,
42301,32.9165678740983,,,
42301,30.5309475283746,,,
42301,15.6303199234312,,,
42301,36.0948511995665,,,
42301,14.7279940042084,,,
42301,35.6152301129394,,,
42301,3.37422982175347,,,
42301,28.9943931086564,,,
42301,8.70907332760805,,,
42301,12.1661285563004,,,
42301,25.8807716424882,,,
42301,15.9146481159819,,,
42301,35.3879070039709,,,
42301,32.5886616436933,,,
42301,9.7152060669812,,,
42301,19.9909021329259,,,
42301,35.7389278979082,,,
42301,12.3022665761843,,,
42301,17.4407085880918,,,
42301,8.19157369261783,,,
42301,5.74444563513523,,,
42301,5.61185260163968,,,
42301,13.5736406844852,,,
42302,8.34753550102027,,,
42302,5.13654156429974,,,
42302,20.7095640061018,,,
42302,7.56524632826724,,,
42302,29.6240845034119,,,
42302,29.7131206121367,,,
42302,18.4567765001329,,,
42302,11.26464816625,,,
42302,12.5246917198407,,,
42302,13.847150391437,,,
42302,11.8447613282151,,,
42302,13.6886246705116,,,
42302,14.0145482361487,,,
42302,19.4876397663957,,,
42302,13.4936705822879,,,
42302,30.5730251216829,,,
42302,30.0701325740485,,,
42302,23.0013588793182,,,
42302,15.6406814090246,,,
42302,15.5412551672229,,,
42302,13.0103823476855,,,
42302,21.0343312136448,,,
42302,10.5338910759337,,,
42302,16.163424949111,,,
42302,9.20565588515287,,,
42302,21.8801399598885,,,
42302,21.0990172035137,,,
42302,23.8384309533362,,,
42302,13.8407174853892,,,
42302,13.5004202684088,,,
42302,9.02778007432879,,,
42302,25.1060916548678,,,
42302,26.2025010805636,,,
42302,26.4145281003951,,,
42302,13.367799462873,,,
42302,19.2103359535702,,,
42302,9.51350915648429,,,
42302,19.5885257073793,,,
42302,25.1827409679689,,,
42302,25.7064753794346,,,
42302,13.2416927002109,,,
42302,15.2496575080887,,,
42302,18.6508543162246,,,
42302,11.6638947517756,,,
42302,15.9673043886297,,,
42302,26.2437803813821,,,
42302,22.1975604010712,,,
42302,11.2072572170835,,,
42302,21.1450703057139,,,
42302,19.2844404183223,,,
42302,14.1630632168895,,,
42302,9.45062003252222,,,
42302,18.4341396237267,,,
42302,24.4172482264536,,,
42302,22.3286966038585,,,
42302,27.5694249120546,,,
42302,18.7783837021154,,,
42302,29.6953686159599,,,
42302,28.2247151616499,,,
42302,20.5680903365313,,,
42302,12.528874215183,,,
42302,23.4162977293065,,,
42302,35.7742024961893,,,
42302,35.0175883790921,,,
42302,15.8545555489311,,,
42302,24.5835997674642,,,
42302,16.5823124952133,,,
42302,36.7851307460741,,,
42302,11.3962412479708,,,
42302,21.7869389578187,,,
42302,19.484790468685,,,
42302,17.8951418404873,,,
42302,29.7267042411351,,,
42302,6.36525218423756,,,
42302,23.2720006434806,,,
42302,11.1542728022268,,,
42302,29.4778540477239,,,
42302,19.3573795377171,,,
42302,35.9906740017269,,,
42302,3.87622087703961,,,
42302,23.610348266959,,,
42302,15.8375584176706,,,
42302,17.8310268631379,,,
42302,23.2125845612351,,,
42302,12.4926653792507,,,
42302,17.1942655283551,,,
42302,11.1227948523301,,,
42302,19.5421825168121,,,
42302,16.2035655031461,,,
42302,22.4447514339368,,,
42302,38.9125426148838,,,
42302,25.5121802764644,,,
42302,9.93711493194791,,,
42302,11.0858783602247,,,
42302,20.6298911262028,,,
42302,21.6413922885053,,,
42302,25.927651991998,,,
42302,13.8404435089034,,,
42302,20.8669508405453,,,
42302,10.9241715020289,,,
42303,11.2099595986524,,,
42303,14.2150794101328,,,
42303,27.2142423844014,,,
42303,32.0512088408474,,,
42303,38.1534523158537,,,
42303,24.8007557485552,,,
42303,16.6825048709348,,,
42303,12.9633758039619,,,
42303,11.7728613227109,,,
42303,18.6468443204564,,,
42303,22.6579381553106,,,
42303,15.8251598594424,,,
42303,19.6028391207761,,,
42303,23.1432134412104,,,
42303,12.9894192256502,,,
42303,27.7622828911031,,,
42303,29.3396737304853,,,
42303,14.2620382235727,,,
42303,16.8957553879075,,,
42303,22.5364382358255,,,
42303,27.8738378776592,,,
42303,5.76652507770557,,,
42303,27.4369802009982,,,
42303,4.95187829290966,,,
42303,21.6023079567571,,,
42303,29.9743563066331,,,
42303,36.0408464462831,,,
42303,13.5904714070214,,,
42303,24.4056225169813,,,
42303,21.5431596577021,,,
42303,7.03430103041026,,,
42303,16.0189517222396,,,
42303,6.46479491587149,,,
42303,20.0159320800352,,,
42303,23.872171532891,,,
42303,6.80101670235694,,,
42303,17.6396428604469,,,
42303,14.1464065771757,,,
42303,29.2073435814233,,,
42303,23.0860440816329,,,
42303,18.6851650794218,,,
42303,11.5191584448928,,,
42303,16.7789354111112,,,
42303,22.8613648764864,,,
42303,4.47769827237555,,,
42303,30.3649284415966,,,
42303,18.0971034887497,,,
42303,21.4071905611135,,,
42303,21.8300496486734,,,
42303,35.1119987687654,,,
42303,16.4743142949029,,,
42303,28.9480580112827,,,
42303,17.4102007597066,,,
42303,5.65008282673407,,,
42303,27.1192171262267,,,
42303,34.3771311370917,,,
42303,31.5138260175824,,,
42303,10.1500898053672,,,
42303,23.2574352328116,,,
42303,21.373493651276,,,
42303,22.293124857785,,,
42303,17.961744464351,,,
42303,10.5352666394309,,,
42303,27.9680067660662,,,
42303,7.90921545228144,,,
42303,23.5893712402771,,,
42303,32.8828661865758,,,
42303,16.1270264586421,,,
42303,2.42441344357801,,,
42303,13.9659554078738,,,
42303,11.2935080565271,,,
42303,20.318204428557,,,
42303,9.68702544616403,,,
42303,12.3137059931946,,,
42303,26.6279115357308,,,
42303,6.60582114080656,,,
42303,22.5530122299707,,,
42303,6.3625394836142,,,
42303,1.88035214311906,,,
42303,7.80659894624767,,,
42303,28.3888332420265,,,
42303,24.3374567612465,,,
42303,20.7028725183309,,,
42303,8.76074803278948,,,
42303,20.3539807303289,,,
42303,7.44005686249809,,,
42303,24.3052991973005,,,
42303,20.1992174689348,,,
42303,26.8907752473447,,,
42303,13.720629776946,,,
42303,22.5169223611888,,,
42303,26.2366603175719,,,
42303,6.16473563201843,,,
42303,29.2254227512334,,,
42303,2.54162021728126,,,
42303,19.7488433116356,,,
42303,18.6299469338476,,,
42303,21.4928065365593,,,
42303,30.6766153068805,,,
42303,27.7435910972791,,,
42303,11.1559788455526,,,
42303,35.6736408883051,,,
42303,24.0836183666752,,,
42303,29.3398907286537,,,
42303,9.01088583559044,,,
42303,12.9349832513712,,,
42303,17.5310191279913,,,
42303,31.8223921698068,,,
42303,19.0684759620672,,,
42303,6.14212831579191,,,
42303,15.9143292404329,,,
42303,19.7334538015274,,,
42303,7.16723329816704,,,
42303,17.0416334404325,,,
42303,37.3073220770445,,,
42303,9.97111033999565,,,
42303,23.9963220989738,,,
42304,28.6366493134364,,,
42304,14.543357741174,,,
42304,26.0063597795277,,,
42304,11.9831677426441,,,
42304,11.3178683454258,,,
42304,18.3581911774568,,,
42304,18.57501572877,,,
42304,13.293358455382,,,
42304,15.5970689774262,,,
42304,11.5606279590416,,,
42304,21.923801285924,,,
42304,30.1045830356374,,,
42304,19.9829493083761,,,
42304,5.95135788706384,,,
42304,18.4286018584069,,,
42304,31.8129150495388,,,
42304,24.2442819759082,,,
42304,20.4721075110739,,,
42304,28.827924602839,,,
42304,19.6288137736028,,,
42304,19.7795957984708,,,
42304,29.5455893461477,,,
42304,10.4583153449729,,,
42304,25.8717141203097,,,
42304,7.30985072503672,,,
42304,22.8711357172795,,,
42304,23.016887091303,,,
42304,31.888124882472,,,
42304,15.872455746475,,,
42304,21.7368550354767,,,
42304,35.6406108333971,,,
42304,20.4340946101109,,,
42304,38.3642511726177,,,
42304,19.9169684913672,,,
42304,19.9095259571028,,,
42304,19.7370007250668,,,
42304,25.4992179234668,,,
42304,12.0994135776768,,,
42304,21.3472092312355,,,
42304,15.6972087054806,,,
42304,22.118142303099,,,
42304,37.6814607823846,,,
42304,18.0174279080151,,,
42304,20.8142775433201,,,
42304,20.334498131849,,,
42304,12.3387789767218,,,
42304,30.8261752036516,,,
42304,34.6244448717115,,,
42304,10.1437659292575,,,
42304,20.9210890802986,,,
42304,4.16107569527413,,,
42304,22.0950225266055,,,
42304,28.2101733506959,,,
42304,17.5730779924018,,,
42304,24.8982598708719,,,
42304,29.0963920639797,,,
42304,24.6640652960378,,,
42304,18.2296473856643,,,
42304,27.0451160049228,,,
42304,22.7111051187124,,,
42304,21.8923133336225,,,
42304,1.8349431808899,,,
42304,11.6724935882548,,,
42304,22.4572801165603,,,
42304,15.334398794651,,,
42304,30.4537936619355,,,
42304,18.5153465968577,,,
42304,27.8622175326052,,,
42304,22.075402129632,,,
42304,16.5774645978047,,,
42304,33.9177479608956,,,
42304,26.7714786788335,,,
42304,16.97598272141,,,
42304,5.89688434323071,,,
42304,9.70431154820439,,,
42304,19.8887160935164,,,
42304,12.176628855529,,,
42304,17.7896915060113,,,
42304,20.1825600655366,,,
42304,7.29755827239363,,,
42304,19.073031228598,,,
42304,23.0980067063731,,,
42304,18.4169926240316,,,
42304,11.4177475825458,,,
42304,25.3020400603644,,,
42304,10.3553502728253,,,
42304,16.8756396483767,,,
42304,28.26122964835,,,
42304,26.794715839229,,,
42304,1.84005067516319,,,
42304,22.7802289725838,,,
42304,22.9133704992181,,,
42304,23.5020773660748,,,
42304,20.5978555562057,,,
42304,15.7428434109975,,,
42304,4.30093469358024,,,
42304,14.7512326733464,,,
42304,13.1060069212739,,,
42304,13.3290336062051,,,
42304,16.5834235072094,,,
42304,16.8275036990353,,,
42304,12.2495715605158,,,
42304,23.7060725572594,,,
42305,25.6600008910057,,,
42305,35.4625513471276,,,
42305,12.6442754803055,,,
42305,14.0667074246659,,,
42305,25.7899526563221,,,
42305,19.5183562017327,,,
42305,12.3426793092525,,,
42305,26.8100046081703,,,
42305,12.9993737325756,,,
42305,21.5577622002036,,,
42305,22.698338660113,,,
42305,22.2919949399399,,,
42305,20.1334240526618,,,
42305,24.9081447800586,,,
42305,31.1907435260775,,,
42305,22.4482568298009,,,
42305,16.1656429684161,,,
42305,17.5445739884343,,,
42305,24.4878866996012,,,
42305,35.7585751728522,,,
42305,22.1300415792752,,,
42305,3.82396139439043,,,
42305,21.3663600739746,,,
42305,28.9564202825053,,,
42305,30.5301293987134,,,
42305,9.88780632636675,,,
42305,34.600654803708,,,
42305,20.5175198633173,,,
42305,28.4097797120136,,,
42305,22.4101200722438,,,
42305,18.8908131540376,,,
42305,16.6615366731913,,,
42305,17.7344154414839,,,
42305,32.6456470856816,,,
42305,7.21972370225774,,,
42305,12.9186798343844,,,
42305,25.439755778005,,,
42305,15.5517862652903,,,
42305,19.7650197334712,,,
42305,16.4576901676616,,,
42305,10.293175873775,,,
42305,1.7819041067091,,,
42305,19.8807956044877,,,
42305,13.0114203719286,,,
42305,19.1322999569799,,,
42305,15.0461506279757,,,
42305,37.3527593794207,,,
42305,13.0627431489216,,,
42305,34.8425892189239,,,
42305,20.4229709952849,,,
42305,31.749759530057,,,
42305,33.80122296191,,,
42305,19.9383201984489,,,
42305,13.6039158312291,,,
42305,11.8259274425003,,,
42305,13.5626970291274,,,
42305,20.3420145106834,,,
42305,28.6320218228371,,,
42305,34.6999895244367,,,
42305,35.0156363082719,,,
42305,25.3127625266019,,,
42305,27.3801081568511,,,
42305,8.94698283658062,,,
42305,23.7296356153763,,,
42305,20.3906298955919,,,
42305,16.25903933403,,,
42305,13.6355647253911,,,
42305,29.2419588871144,,,
42305,14.4675712705327,,,
42305,14.1241790915631,,,
42305,22.9796744013542,,,
42305,13.4437903122614,,,
42305,27.5983725794878,,,
42305,20.4450286635325,,,
42305,15.7555410262295,,,
42305,9.55056986389609,,,
42305,15.5055425586044,,,
42305,13.6272355440608,,,
42305,9.59446331277926,,,
42305,24.9110336776068,,,
42305,20.9074018416596,,,
42305,13.7161407926455,,,
42305,17.905300614401,,,
42305,20.6548381204071,,,
42305,7.00029837667261,,,
42305,10.0605306379241,,,
42305,29.1304916032086,,,
42305,18.1348666741809,,,
42305,31.4470325098363,,,
42305,6.56356667070797,,,
42305,26.0862006607126,,,
42305,24.1541330856743,,,
42305,24.0414635946622,,,
42305,21.0264938265327,,,
42305,4.56194674026476,,,
42306,9.1298670396389,,,
42306,18.8949035695134,,,
42306,13.3863459331167,,,
42306,23.9911086295006,,,
42306,10.0179090963315,,,
42306,11.1517238746847,,,
42306,13.9998293807663,,,
42306,16.601619669766,,,
42306,32.9869986157375,,,
42306,21.4329701111663,,,
42306,31.9138050045229,,,
42306,10.6653906621776,,,
42306,22.6528668615472,,,
42306,13.8636132229153,,,
42306,27.3610229909825,,,
42306,22.9846805770406,,,
42306,10.8945981161859,,,
42306,33.2112454916145,,,
42306,22.4327783690701,,,
42306,24.1698484283113,,,
42306,31.4784113856335,,,
42306,7.05575384187469,,,
42306,22.5052850940028,,,
42306,11.6959662708254,,,
42306,25.0502753580331,,,
42306,16.6206318292551,,,
42306,27.0977371853346,,,
42306,28.4538927947082,,,
42306,24.9096662631825,,,
42306,19.0524304283115,,,
42306,17.4532952641743,,,
42306,10.7878736206187,,,
42306,26.5642900289803,,,
42306,17.3325499954013,,,
42306,6.90645723000582,,,
42306,28.4458847054747,,,
42306,18.7519254879624,,,
42306,25.1127321992918,,,
42306,5.45578392396757,,,
42306,26.8589541888848,,,
42306,20.7562318184784,,,
42306,27.5148015370398,,,
42306,8.1214863948181,,,
42306,32.4301373383783,,,
42306,7.28189649943318,,,
42306,35.1406425363173,,,
42306,9.67944831715576,,,
42306,26.0692814718415,,,
42306,22.2087535856962,,,
42306,14.4364993121021,,,
42306,14.4074422049488,,,
42306,32.3514170618125,,,
42306,25.3371015720319,,,
42306,34.4055314662262,,,
42306,5.62921874154526,,,
42306,8.83835138346062,,,
42306,36.4167722200163,,,
42306,31.4048912233746,,,
42306,10.1040511666072,,,
42306,26.6526387750517,,,
42306,31.6075325881319,,,
42306,14.0578830404766,,,
42306,14.6699730246084,,,
42306,10.860817992673,,,
42306,19.707401066613,,,
42306,12.7678927990007,,,
42306,11.406741156044,,,
42306,6.82939099171117,,,
42306,18.6269823011446,,,
42306,25.2492551441242,,,
42306,20.0661812842011,,,
42306,32.6332429767706,,,
42306,19.815994009543,,,
42306,7.39330252093762,,,
42306,30.0792561363134,,,
42306,11.4130759006885,,,
42306,11.6979016989105,,,
42306,31.190372487149,,,
42306,20.6394495509347,,,
42306,18.3451751802768,,,
42306,13.4683837950288,,,
42306,23.1323924782934,,,
42306,25.3472819246906,,,
42306,9.15985261024324,,,
42306,20.8312575475578,,,
42306,20.8130469401875,,,
42306,11.6849352667199,,,
42306,16.8105420232267,,,
42306,20.0831826622926,,,
42306,9.50021191850212,,,
42306,22.8656914753764,,,
42306,11.3150271967879,,,
42306,10.9337673007372,,,
42306,12.6878954369906,,,
42306,12.9461249897353,,,
42306,8.4933174689915,,,
42306,14.0262980909251,,,
42306,17.0140973786815,,,
42306,36.1409298200063,,,
42306,26.7173427208206,,,
42306,13.0780628470869,,,
42306,19.8792707592892,,,
42306,22.0176637039992,,,
42306,15.9663442508966,,,
42307,26.3228784396521,,,
42307,10.8813092973601,,,
42307,36.7671674607365,,,
42307,18.1785808248349,,,
42307,22.243434363367,,,
42307,27.4435010890931,,,
42307,7.41641771532386,,,
42307,35.3147499923379,,,
42307,26.10249331161,,,
42307,26.9957119015211,,,
42307,26.1711025352328,,,
42307,26.3932097067231,,,
42307,6.11327871662969,,,
42307,33.3211124745638,,,
42307,3.43727694459657,,,
42307,15.5686596330889,,,
42307,12.6268902482864,,,
42307,23.7262358408096,,,
42307,8.22082438448913,,,
42307,33.7227383192781,,,
42307,17.7371178137395,,,
42307,27.5866049737024,,,
42307,28.5819466083615,,,
42307,33.3957286358983,,,
42307,15.3545008344262,,,
42307,23.9293355466768,,,
42307,5.77178007485406,,,
42307,4.21008438703472,,,
42307,34.2017551172288,,,
42307,18.1187184062279,,,
42307,11.8382017716054,,,
42307,28.0550379514127,,,
42307,38.8242339063715,,,
42307,20.1836172098329,,,
42307,20.2529199800911,,,
42307,24.0791357153685,,,
42307,20.6758811406092,,,
42307,18.581834165126,,,
42307,3.00556152848188,,,
42307,17.4461795775803,,,
42307,17.6927491481806,,,
42307,20.8812509639684,,,
42307,21.1129329700951,,,
42307,22.7731555028438,,,
42307,10.6712862230182,,,
42307,27.3850161431946,,,
42307,21.0393980091199,,,
42307,29.3518217908707,,,
42307,26.7143461251256,,,
42307,33.4610798043161,,,
42307,15.7639207597511,,,
42307,22.8934749522923,,,
42307,14.9133390596294,,,
42307,16.8814449454298,,,
42307,21.3061195011345,,,
42307,11.0685786422478,,,
42307,23.5109599672405,,,
42307,12.4265669361959,,,
42307,9.80367056713998,,,
42307,13.6019794997611,,,
42307,15.3081222256601,,,
42307,12.2933082771167,,,
42307,25.1877755396817,,,
42307,25.20036055801,,,
42307,26.0509065698493,,,
42307,16.0414918621661,,,
42307,9.71607372437895,,,
42307,22.0324464853657,,,
42307,32.175465912984,,,
42307,8.82422053723537,,,
42307,16.4169955791182,,,
42307,26.7418018323617,,,
42307,28.6531711535154,,,
42307,17.6168908725659,,,
42307,32.1658789525273,,,
42307,15.8143510130326,,,
42307,13.9828738796265,,,
42307,13.2290020698985,,,
42307,25.8217065850483,,,
42307,20.1039471052752,,,
42307,19.8409044865877,,,
42307,15.1542327497666,,,
42307,15.3199944562276,,,
42307,12.4520350892204,,,
42307,21.6749777749056,,,
42307,16.5428220788668,,,
42307,15.0166179781838,,,
42307,21.0037990311733,,,
42307,27.2802900796871,,,
42307,15.8168128712238,,,
42307,14.1853963331127,,,
42307,20.2108290968092,,,
42307,18.2662006060719,,,
42307,7.57294544191117,,,
42307,24.2421629561967,,,
42307,30.2219021175344,,,
42307,1.06730268836055,,,
42307,24.1814801355013,,,
42307,12.3436183990946,,,
42307,21.2411471575021,,,
42307,23.4942098693027,,,
42307,17.914191876867,,,
42307,9.71299136318465,,,
42307,36.8351515154298,,,
42307,5.65604258364235,,,
42307,7.62494120193645,,,
42307,22.0439258002367,,,
42307,34.0584786305999,,,
42307,21.4776000499707,,,
42307,37.7267621954786,,,
42308,25.3769420446083,,,
42308,31.8330412012564,,,
42308,8.49181059831935,,,
42308,27.5840472917277,,,
42308,7.75906907372217,,,
42308,30.206206695888,,,
42308,29.8688231682638,,,
42308,28.0689785191152,,,
42308,15.5866513144529,,,
42308,19.2582968328871,,,
42308,27.0537748744576,,,
42308,17.2354046651206,,,
42308,31.0688702300442,,,
42308,38.3877321439596,,,
42308,16.2873052360587,,,
42308,33.7373798562574,,,
42308,12.7940182050185,,,
42308,21.554266462155,,,
42308,31.1234539586555,,,
42308,22.4728664058231,,,
42308,19.1091892888216,,,
42308,8.9655141076393,,,
42308,14.5387602298495,,,
42308,6.61878445306638,,,
42308,19.4105052621537,,,
42308,24.5812371603237,,,
42308,19.9134522735344,,,
42308,14.319364874226,,,
42308,21.9500004620059,,,
42308,29.3797111126014,,,
42308,9.75012433191788,,,
42308,19.0041121446293,,,
42308,37.5910362020312,,,
42308,28.4643284322079,,,
42308,15.0157074799459,,,
42308,22.333341482251,,,
42308,27.7412500130042,,,
42308,11.6404260086996,,,
42308,15.1357839286987,,,
42308,22.1234939808478,,,
42308,17.9156208703424,,,
42308,23.9540264271629,,,
42308,4.02174612593298,,,
42308,9.61341490835895,,,
42308,13.1331388635173,,,
42308,4.9526369948751,,,
42308,26.4742047387675,,,
42308,4.42187861346625,,,
42308,18.253691099381,,,
42308,14.4861185696535,,,
42308,31.4847877231459,,,
42308,12.7723369680572,,,
42308,16.3641041381978,,,
42308,35.4500265667458,,,
42308,38.4796710735057,,,
42308,27.3251731892301,,,
42308,12.8402847197951,,,
42308,20.8071450370398,,,
42308,16.3696981460901,,,
42308,28.8556739933473,,,
42308,27.9446535628734,,,
42308,27.4464496471678,,,
42308,21.0819738320856,,,
42308,24.238055199494,,,
42308,14.0494041490366,,,
42308,26.5591836709206,,,
42308,25.2429683067148,,,
42308,34.8910264231904,,,
42308,30.5991999343652,,,
42308,17.3667454981121,,,
42308,23.8213489785859,,,
42308,11.2519341504268,,,
42308,25.6702109249159,,,
42308,33.436930385483,,,
42308,36.0826480421354,,,
42308,10.9271926567011,,,
42308,8.27726933339978,,,
42308,15.4155379768092,,,
42308,32.1815827653904,,,
42308,2.71915386949111,,,
42308,21.1709749510199,,,
42308,19.8350435988878,,,
42308,35.7822447090833,,,
42308,20.5859770485237,,,
42308,18.8063528940733,,,
42308,24.8366341791646,,,
42308,19.8062781074707,,,
42308,30.785157446162,,,
42308,8.28249393217824,,,
42309,19.7249712872424,,,
42309,20.2686500655651,,,
42309,22.278925279951,,,
42309,12.3676462523872,,,
42309,24.3720042759647,,,
42309,20.6212531276078,,,
42309,14.7511916392722,,,
42309,10.408624319701,,,
42309,31.9451194607351,,,
42309,8.03794086129636,,,
42309,26.5415153447673,,,
42309,13.9089730392502,,,
42309,14.7370022407943,,,
42309,28.7715639758776,,,
42309,24.5549830641474,,,
42309,15.011015877098,,,
42309,24.0006156638508,,,
42309,27.5898422604132,,,
42309,35.7131185362186,,,
42309,19.4950463422942,,,
42309,21.303043929282,,,
42309,21.0310954449899,,,
42309,12.5948865388359,,,
42309,15.8076719118525,,,
42309,9.2592087979581,,,
42309,16.7827443529541,,,
42309,14.8158816245151,,,
42309,11.6362502933858,,,
42309,24.2134348201295,,,
42309,14.4869158935677,,,
42309,32.7288193916667,,,
42309,15.3022337149316,,,
42309,7.95923697600846,,,
42309,31.369263001898,,,
42309,7.34974510256589,,,
42309,15.0107100773185,,,
42309,27.2625664143442,,,
42309,20.5175518356226,,,
42309,20.4527201868972,,,
42309,27.38965092605,,,
42309,11.4004978486534,,,
42309,12.3966290865622,,,
42309,11.7743021439834,,,
42309,27.6062847331791,,,
42309,28.4677327609422,,,
42309,31.2442548460149,,,
42309,14.2371959472828,,,
42309,11.7195327096434,,,
42309,15.8470173305815,,,
42309,7.07683112543572,,,
42309,23.6502432591611,,,
42309,30.8915223860086,,,
42309,23.0703429323524,,,
42309,16.9258152966827,,,
42309,26.975275749759,,,
42309,10.3760448759253,,,
42309,25.2146646023013,,,
42309,14.0227209273406,,,
42309,29.0292741672547,,,
42309,12.8178526691708,,,
42309,27.1370675073242,,,
42309,13.7155167040503,,,
42309,11.1330349027682,,,
42309,22.6109845200245,,,
42309,24.3881150395562,,,
42309,21.6840165588732,,,
42309,4.29439180764524,,,
42309,29.9187298412863,,,
42309,19.281997708124,,,
42309,19.4954241239983,,,
42309,1.33599149694633,,,
42309,10.9200370722465,,,
42309,19.6645009384875,,,
42309,28.5503031531236,,,
42309,18.3995401412067,,,
42309,12.9247251705274,,,
42309,17.5212402778237,,,
42309,26.3173896525885,,,
42309,26.0568173205617,,,
42309,29.6160207024597,,,
42310,17.7467862276718,,,
42310,7.5468540477951,,,
42310,26.363688949921,,,
42310,14.7376445460598,,,
42310,29.2877552236706,,,
42310,31.9963109584928,,,
42310,26.981273346305,,,
42310,16.5758954868424,,,
42310,16.491862256922,,,
42310,15.7054205029089,,,
42310,17.7049462054486,,,
42310,26.1552656922478,,,
42310,29.6942786704813,,,
42310,24.4555471086509,,,
42310,22.4258725839663,,,
42310,33.0043095375254,,,
42310,4.38527530652862,,,
42310,16.915400911965,,,
42310,17.2477187710144,,,
42310,25.548663275147,,,
42310,19.6926540200951,,,
42310,22.5484590775422,,,
42310,18.6747752071153,,,
42310,16.9777003690156,,,
42310,18.87044378742,,,
42310,24.9844271520508,,,
42310,26.1918392993074,,,
42310,10.3361584146384,,,
42310,28.2403424756737,,,
42310,21.6307082300122,,,
42310,13.69037797846,,,
42310,21.1422709362083,,,
42310,20.3667558222889,,,
42310,20.3117286816691,,,
42310,19.1039804666482,,,
42310,5.53719680321483,,,
42310,15.8654470502227,,,
42310,10.568376601819,,,
42310,21.5586676599862,,,
42310,18.9893920878406,,,
42310,10.241452376602,,,
42310,28.1107833839099,,,
42310,13.8488387116936,,,
42310,21.5076901801646,,,
42310,15.2814296441719,,,
42310,26.3366839562627,,,
42310,29.0642659694248,,,
42310,22.8441039480962,,,
42310,16.2187048600008,,,
42310,21.2117071184307,,,